suspid	srcid	plagtype	GED	Cos	SD	w1	w2	w3	w1j	w2j	w3j	t1	t2	t3	subseq	pairdist	ordering
suspicious-document01651.txt-17	source-document02725.txt-3	translation-obfuscation	0.377632	0.311902	0.710545	0.787879	0.378378	0.111111	0.619048	0.233333	0.058824	0.973180	0.931034	0.908046	0.731707	0.883152	0.799795
suspicious-document01651.txt-18	source-document02725.txt-4	translation-obfuscation	0.315789	0.258059	0.777008	0.812500	0.555556	0.470588	0.619048	0.384615	0.307692	0.914286	0.809524	0.790476	0.854369	0.952020	0.871066
suspicious-document01784.txt-71	source-document00167.txt-2	translation-obfuscation	0.566406	0.536476	0.805969	0.382353	0.135135	0.055556	0.276596	0.086207	0.033898	0.684211	0.557018	0.425439	0.421594	0.706433	0.540123
suspicious-document01800.txt-297	source-document01310.txt-2	translation-obfuscation	0.145833	0.166667	0.948795	0.833333	0.454545	0.200000	0.714286	0.294118	0.111111	0.916667	0.766667	0.766667	0.727273	0.721685	0.674057
suspicious-document01800.txt-298	source-document01310.txt-3	translation-obfuscation	0.193750	0.170712	0.710738	0.812500	0.562500	0.333333	0.722222	0.428571	0.217391	0.910112	0.876404	0.853933	0.900585	0.939196	0.891638
suspicious-document01800.txt-299	source-document01310.txt-4	translation-obfuscation	0.390000	0.410256	0.848285	0.611111	0.190476	0.095238	0.379310	0.093023	0.045455	0.888060	0.753731	0.679104	0.706294	0.836991	0.778226
suspicious-document01800.txt-300	source-document01310.txt-5	translation-obfuscation	0.360000	0.549623	0.538177	0.450000	0.227273	0.142857	0.321429	0.151515	0.090909	0.699248	0.578947	0.458647	0.604255	0.970769	1.000000
suspicious-document01800.txt-301	source-document01310.txt-6	translation-obfuscation	0.276923	0.228483	1.000000	0.833333	0.636364	0.600000	0.625000	0.411765	0.375000	0.970149	0.895522	0.895522	0.783784	0.949347	0.946100
suspicious-document01800.txt-302	source-document01310.txt-7	translation-obfuscation	0.252703	0.249348	0.714657	0.687500	0.514286	0.382353	0.488889	0.333333	0.228070	0.951327	0.836283	0.800885	0.831897	0.997500	1.000000
suspicious-document01800.txt-303	source-document01310.txt-8	translation-obfuscation	0.320588	0.336597	0.935563	0.812500	0.588235	0.562500	0.684211	0.454545	0.428571	0.866667	0.844444	0.822222	0.837209	0.991923	1.000000
suspicious-document01800.txt-126	source-document02474.txt-2	translation-obfuscation	0.651442	0.684094	0.389519	0.288889	0.067797	0.032787	0.220339	0.043478	0.020408	0.495751	0.407932	0.283286	0.386492	-0.021320	0.264646
suspicious-document01800.txt-127	source-document02474.txt-3	translation-obfuscation	0.647581	0.641645	0.364784	0.222222	0.027027	0.000000	0.153846	0.017857	0.000000	0.574713	0.396552	0.224138	0.395760	0.839108	0.577350
suspicious-document01821.txt-70	source-document03114.txt-13	translation-obfuscation	0.601515	0.365494	0.747354	0.361111	0.232558	0.162791	0.325000	0.188679	0.127273	0.435780	0.376147	0.339450	0.498423	0.164814	0.420853
suspicious-document01821.txt-71	source-document03114.txt-14	translation-obfuscation	0.864815	0.387628	0.670308	0.352941	0.256410	0.236842	0.342857	0.238095	0.219512	0.287081	0.287081	0.277512	0.433824	0.870474	0.969592
suspicious-document01824.txt-91	source-document03133.txt-12	translation-obfuscation	0.807692	0.799554	0.172377	0.153846	0.000000	0.000000	0.090909	0.000000	0.000000	0.569231	0.307692	0.153846	0.418182	0.000000	0.000000
suspicious-document01824.txt-92	source-document03133.txt-13	translation-obfuscation	0.628704	0.632215	0.415028	0.214286	0.029412	0.000000	0.153846	0.019608	0.000000	0.459770	0.321839	0.252874	0.372093	0.565666	0.430820
suspicious-document01824.txt-93	source-document03133.txt-14	translation-obfuscation	0.569118	0.735080	0.418058	0.222222	0.000000	0.000000	0.115385	0.000000	0.000000	0.834356	0.570552	0.349693	0.402332	0.767603	0.500000
suspicious-document00508.txt-18	source-document00596.txt-34	no-plagiarism	0.843750	0.861325	0.182628	0.083333	0.000000	0.000000	0.066667	0.000000	0.000000	0.370370	0.185185	0.000000	0.333333	0.000000	0.000000
suspicious-document00508.txt-30	source-document00596.txt-60	no-plagiarism	0.567857	0.708394	0.120333	0.181818	0.000000	0.000000	0.083333	0.000000	0.000000	0.710145	0.420290	0.130435	0.397260	0.000000	0.000000
suspicious-document00508.txt-50	source-document00596.txt-61	no-plagiarism	0.578704	0.753584	0.252307	0.260870	0.000000	0.000000	0.133333	0.000000	0.000000	0.923611	0.513889	0.263889	0.387879	0.004020	0.166667
suspicious-document00508.txt-58	source-document00596.txt-63	no-plagiarism	0.922222	0.633187	0.377516	0.181818	0.000000	0.000000	0.071429	0.000000	0.000000	0.982456	0.614035	0.298246	0.358974	0.000000	0.000000
suspicious-document00508.txt-64	source-document00596.txt-66	no-plagiarism	0.761364	0.924622	NaN	0.090909	0.000000	0.000000	0.050000	0.000000	0.000000	0.607143	0.196429	0.053571	0.372881	0.000000	0.000000
suspicious-document00508.txt-72	source-document00596.txt-69	no-plagiarism	0.623958	0.690508	0.439129	0.230769	0.000000	0.000000	0.157895	0.000000	0.000000	0.709459	0.364865	0.216216	0.391144	0.632603	0.218218
suspicious-document00508.txt-81	source-document00596.txt-78	no-plagiarism	0.775862	0.556907	0.291778	0.333333	0.000000	0.000000	0.113636	0.000000	0.000000	0.955056	0.775281	0.550562	0.365854	0.872646	0.534522
suspicious-document00508.txt-92	source-document00596.txt-82	no-plagiarism	0.881250	0.905084	0.275856	0.076923	0.000000	0.000000	0.055556	0.000000	0.000000	0.386503	0.226994	0.116564	0.370044	0.000000	0.000000
suspicious-document00508.txt-96	source-document00596.txt-83	no-plagiarism	0.525000	0.737958	0.545619	0.172414	0.000000	0.000000	0.104167	0.000000	0.000000	0.777778	0.507246	0.285024	0.415190	0.959652	0.801784
suspicious-document00508.txt-100	source-document00596.txt-95	no-plagiarism	1.011364	0.918688	0.290120	0.181818	0.000000	0.000000	0.057143	0.000000	0.000000	0.712329	0.342466	0.150685	0.281124	0.000000	0.000000
suspicious-document00508.txt-109	source-document00596.txt-98	no-plagiarism	0.659524	0.836428	0.206152	0.150000	0.000000	0.000000	0.081081	0.000000	0.000000	0.571429	0.303571	0.107143	0.298643	0.994333	1.000000
suspicious-document00779.txt-12	source-document00596.txt-100	no-plagiarism	0.974194	0.938454	0.358468	0.047619	0.000000	0.000000	0.037736	0.000000	0.000000	0.254032	0.189516	0.084677	0.307692	0.000000	0.000000
suspicious-document00779.txt-16	source-document00596.txt-102	no-plagiarism	0.661957	0.751266	0.173945	0.238095	0.000000	0.000000	0.142857	0.000000	0.000000	0.742424	0.484848	0.212121	0.400000	0.930171	1.000000
suspicious-document00779.txt-21	source-document00596.txt-107	no-plagiarism	0.822917	0.963165	0.129093	0.090909	0.000000	0.000000	0.025641	0.000000	0.000000	0.955224	0.626866	0.208955	0.316151	0.000000	0.000000
suspicious-document01020.txt-23	source-document00629.txt-26	no-plagiarism	0.788333	0.944952	0.148680	0.100000	0.000000	0.000000	0.037037	0.000000	0.000000	0.759259	0.481481	0.111111	0.356164	0.000000	0.000000
suspicious-document00779.txt-23	source-document00596.txt-112	no-plagiarism	0.431429	0.680000	0.393227	0.222222	0.000000	0.000000	0.117647	0.000000	0.000000	0.899441	0.547486	0.335196	0.410256	0.524675	0.464286
suspicious-document00779.txt-24	source-document00596.txt-119	no-plagiarism	0.696250	0.759094	0.305856	0.121951	0.000000	0.000000	0.080645	0.000000	0.000000	0.463768	0.326087	0.159420	0.364508	0.594803	0.166667
suspicious-document00779.txt-30	source-document00629.txt-42	no-plagiarism	0.569886	0.518930	0.294555	0.275862	0.028571	0.000000	0.133333	0.011765	0.000000	0.948276	0.718391	0.465517	0.379464	0.609677	0.333333
suspicious-document01020.txt-41	source-document00596.txt-125	no-plagiarism	0.864286	0.925875	0.112347	0.050000	0.000000	0.000000	0.038462	0.000000	0.000000	0.348214	0.187500	0.026786	0.308642	0.000000	0.000000
suspicious-document01020.txt-54	source-document00629.txt-45	no-plagiarism	0.605357	0.704849	0.085610	0.153846	0.038462	0.000000	0.097561	0.021277	0.000000	0.722628	0.445255	0.226277	0.392857	0.987244	1.000000
suspicious-document01020.txt-59	source-document00596.txt-148	no-plagiarism	0.603947	0.732073	0.264158	0.121951	0.000000	0.000000	0.078125	0.000000	0.000000	0.605166	0.416974	0.247232	0.396396	0.840971	0.534522
suspicious-document01020.txt-73	source-document00596.txt-152	no-plagiarism	0.595238	0.632577	0.428008	0.227273	0.000000	0.000000	0.142857	0.000000	0.000000	0.657658	0.414414	0.180180	0.373206	0.135393	0.000000
suspicious-document01020.txt-86	source-document00629.txt-69	no-plagiarism	0.701852	0.728640	0.248016	0.181818	0.000000	0.000000	0.088889	0.000000	0.000000	0.876033	0.561983	0.247934	0.378571	0.887265	0.707107
suspicious-document00223.txt-1	source-document00596.txt-173	no-plagiarism	0.616279	0.688714	0.321093	0.195122	0.000000	0.000000	0.129032	0.000000	0.000000	0.693141	0.516245	0.241877	0.405680	0.598231	0.410792
suspicious-document00223.txt-32	source-document00596.txt-177	no-plagiarism	0.577027	0.720025	0.281073	0.200000	0.027027	0.000000	0.118644	0.013889	0.000000	0.849515	0.524272	0.320388	0.412178	0.955648	0.750000
suspicious-document00223.txt-44	source-document00596.txt-178	no-plagiarism	0.805172	0.784386	0.356272	0.081081	0.000000	0.000000	0.062500	0.000000	0.000000	0.303419	0.192308	0.081197	0.302251	0.952288	0.500000
suspicious-document00223.txt-46	source-document00596.txt-196	no-plagiarism	0.782609	0.796581	0.536856	0.115385	0.000000	0.000000	0.085714	0.000000	0.000000	0.410714	0.285714	0.142857	0.393305	0.823289	NaN
suspicious-document00223.txt-47	source-document00596.txt-207	no-plagiarism	0.935000	0.947295	0.201564	0.035714	0.000000	0.000000	0.027778	0.000000	0.000000	0.364238	0.211921	0.092715	0.311321	0.000000	0.000000
suspicious-document00364.txt-4	source-document00596.txt-212	no-plagiarism	0.759615	0.800000	0.264360	0.166667	0.000000	0.000000	0.090909	0.000000	0.000000	0.672414	0.379310	0.172414	0.346457	0.000000	0.000000
suspicious-document00364.txt-7	source-document00596.txt-224	no-plagiarism	0.836538	0.936242	0.537538	0.066667	0.000000	0.000000	0.043478	0.000000	0.000000	0.497238	0.298343	0.132597	0.405797	0.000000	0.000000
suspicious-document00364.txt-10	source-document00596.txt-232	no-plagiarism	0.759259	0.795942	0.217712	0.173913	0.000000	0.000000	0.102564	0.000000	0.000000	0.804878	0.512195	0.219512	0.428044	0.798892	0.707107
suspicious-document00364.txt-19	source-document01559.txt-1	no-plagiarism	1.167105	0.843187	0.275188	0.250000	0.000000	0.000000	0.058824	0.000000	0.000000	0.984615	0.784615	0.446154	0.229730	0.991297	1.000000
suspicious-document00364.txt-24	source-document01559.txt-8	no-plagiarism	0.960833	0.950971	0.359019	0.153846	0.000000	0.000000	0.050000	0.000000	0.000000	0.920635	0.555556	0.365079	0.283871	0.000000	0.000000
suspicious-document00254.txt-13	source-document01559.txt-15	no-plagiarism	0.577717	0.589102	0.402191	0.184211	0.000000	0.000000	0.111111	0.000000	0.000000	0.731343	0.496269	0.287313	0.406504	0.910801	0.685994
suspicious-document00254.txt-16	source-document01559.txt-19	no-plagiarism	0.540741	0.832032	0.298584	0.217391	0.000000	0.000000	0.113636	0.000000	0.000000	0.833333	0.555556	0.296296	0.387324	0.309107	0.408248
suspicious-document01431.txt-8	source-document01559.txt-29	no-plagiarism	0.641176	0.806576	0.372032	0.133333	0.000000	0.000000	0.075949	0.000000	0.000000	0.880702	0.607018	0.291228	0.421227	-0.019994	-0.022727
suspicious-document00254.txt-28	source-document01559.txt-30	no-plagiarism	0.544000	0.627964	0.348477	0.304348	0.000000	0.000000	0.200000	0.000000	0.000000	0.748148	0.518519	0.311111	0.447059	0.319687	0.067420
suspicious-document01431.txt-10	source-document01559.txt-32	no-plagiarism	0.678125	0.662217	0.161649	0.214286	0.034483	0.000000	0.125000	0.016667	0.000000	0.815951	0.570552	0.276074	0.438272	0.934919	0.866025
suspicious-document00254.txt-33	source-document01559.txt-39	no-plagiarism	0.507500	0.706802	0.289330	0.187500	0.000000	0.000000	0.088235	0.000000	0.000000	0.880435	0.489130	0.250000	0.416290	0.986865	0.500000
suspicious-document00254.txt-38	source-document01559.txt-42	no-plagiarism	0.765625	0.837779	0.373058	0.125000	0.000000	0.000000	0.068966	0.000000	0.000000	0.718447	0.446602	0.194175	0.393782	0.000000	0.000000
suspicious-document01431.txt-18	source-document01559.txt-43	no-plagiarism	0.616250	0.735425	0.156309	0.117647	0.000000	0.000000	0.058824	0.000000	0.000000	0.855856	0.558559	0.342342	0.422764	0.000000	0.000000
suspicious-document01431.txt-19	source-document01559.txt-46	no-plagiarism	0.908333	0.892583	0.131774	0.166667	0.000000	0.000000	0.057143	0.000000	0.000000	0.897959	0.571429	0.285714	0.271186	0.000000	0.000000
suspicious-document01431.txt-23	source-document01559.txt-52	no-plagiarism	0.810714	0.773545	0.213626	0.300000	0.000000	0.000000	0.130435	0.000000	0.000000	0.882353	0.568627	0.372549	0.397163	-0.528020	NaN
suspicious-document01440.txt-4	source-document01559.txt-53	no-plagiarism	0.827778	0.790343	0.402697	0.151515	0.000000	0.000000	0.121951	0.000000	0.000000	0.308756	0.244240	0.124424	0.293706	0.864640	0.654654
suspicious-document01440.txt-11	source-document02557.txt-1	no-plagiarism	0.629032	0.874843	0.435739	0.142857	0.032258	0.000000	0.080000	0.017857	0.000000	0.841530	0.601093	0.404372	0.410959	0.783656	1.000000
suspicious-document01081.txt-2	source-document02557.txt-15	no-plagiarism	0.745455	1.000000	0.172230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.338710	0.064516	0.000000	0.198473	0.000000	0.000000
suspicious-document01081.txt-12	source-document01384.txt-5	no-plagiarism	0.851563	1.000000	0.032811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.871795	0.333333	0.076923	0.243094	0.000000	0.000000
suspicious-document01081.txt-13	source-document02636.txt-2	no-plagiarism	0.719444	0.885292	0.250051	0.250000	0.000000	0.000000	0.066667	0.000000	0.000000	1.000000	0.446809	0.148936	0.289017	0.000000	0.000000
suspicious-document01081.txt-14	source-document02636.txt-6	no-plagiarism	0.817045	0.918214	0.398396	0.076923	0.000000	0.000000	0.027027	0.000000	0.000000	0.971014	0.492754	0.231884	0.327731	0.000000	0.000000
suspicious-document00388.txt-2	source-document01620.txt-5	no-plagiarism	0.671711	0.900791	0.370291	0.200000	0.000000	0.000000	0.070175	0.000000	0.000000	0.948276	0.681034	0.474138	0.350877	0.929647	1.000000
suspicious-document00388.txt-12	source-document01620.txt-6	no-plagiarism	0.596622	0.775883	0.321345	0.227273	0.000000	0.000000	0.087719	0.000000	0.000000	0.916031	0.610687	0.381679	0.355795	0.508612	0.250000
suspicious-document00388.txt-15	source-document01620.txt-8	no-plagiarism	0.438095	0.748688	0.171562	0.263158	0.000000	0.000000	0.142857	0.000000	0.000000	0.849558	0.495575	0.318584	0.406639	0.574163	0.200000
suspicious-document00388.txt-40	source-document01620.txt-11	no-plagiarism	0.714000	0.908115	0.260299	0.130435	0.000000	0.000000	0.069767	0.000000	0.000000	0.834951	0.436893	0.203883	0.363636	0.990415	1.000000
suspicious-document00066.txt-12	source-document02636.txt-19	no-plagiarism	0.867391	0.696512	NaN	0.125000	0.000000	0.000000	0.102564	0.000000	0.000000	0.256281	0.201005	0.160804	0.301587	0.198164	0.333333
suspicious-document00388.txt-48	source-document02636.txt-20	no-plagiarism	0.801613	0.865696	0.307795	0.048780	0.000000	0.000000	0.038462	0.000000	0.000000	0.290780	0.230496	0.117021	0.329670	0.000000	0.000000
suspicious-document00066.txt-20	source-document02636.txt-21	no-plagiarism	0.680556	0.746454	0.567507	0.172414	0.000000	0.000000	0.116279	0.000000	0.000000	0.546875	0.286458	0.182292	0.369637	0.323208	-0.166667
suspicious-document00066.txt-26	source-document02107.txt-6	no-plagiarism	0.695833	0.830818	NaN	0.117647	0.000000	0.000000	0.100000	0.000000	0.000000	0.340000	0.230000	0.130000	0.329670	0.803644	0.447214
suspicious-document00388.txt-60	source-document02636.txt-23	no-plagiarism	0.568182	0.595928	NaN	0.200000	0.000000	0.000000	0.127660	0.000000	0.000000	0.521368	0.371795	0.252137	0.401084	0.568178	0.040291
suspicious-document00455.txt-18	source-document02107.txt-9	no-plagiarism	0.538462	0.760954	0.225954	0.230769	0.037037	0.000000	0.146341	0.020000	0.000000	0.622093	0.383721	0.244186	0.386441	0.604944	0.377964
suspicious-document00455.txt-23	source-document02210.txt-3	no-plagiarism	0.577083	0.845697	0.344334	0.208333	0.000000	0.000000	0.121951	0.000000	0.000000	0.758865	0.503546	0.319149	0.414286	0.720489	0.523810
suspicious-document00455.txt-25	source-document02636.txt-44	no-plagiarism	0.624375	0.652870	0.205566	0.291667	0.033333	0.000000	0.137255	0.012987	0.000000	0.925466	0.602484	0.354037	0.388489	0.766026	0.539360
suspicious-document00455.txt-27	source-document02210.txt-7	no-plagiarism	0.560714	0.885668	0.082750	0.200000	0.000000	0.000000	0.080000	0.000000	0.000000	0.846154	0.507692	0.261538	0.387097	0.000000	0.000000
suspicious-document00455.txt-36	source-document02636.txt-46	no-plagiarism	0.671875	0.807994	0.195478	0.272727	0.000000	0.000000	0.125000	0.000000	0.000000	0.839286	0.428571	0.214286	0.359281	0.999260	NaN
suspicious-document00846.txt-1	source-document02210.txt-9	no-plagiarism	0.968750	1.000000	0.100386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.657895	0.263158	0.000000	0.363636	0.000000	0.000000
suspicious-document00846.txt-4	source-document02210.txt-22	no-plagiarism	0.906667	0.930495	0.310201	0.050000	0.000000	0.000000	0.035714	0.000000	0.000000	0.321101	0.238532	0.128440	0.315789	0.000000	0.000000
suspicious-document00455.txt-43	source-document02210.txt-27	no-plagiarism	0.767857	0.518875	0.432408	0.250000	0.000000	0.000000	0.090909	0.000000	0.000000	0.931818	0.613636	0.386364	0.402778	0.000000	0.000000
suspicious-document00455.txt-51	source-document02636.txt-60	no-plagiarism	0.793000	0.927690	0.575360	0.133333	0.000000	0.000000	0.046512	0.000000	0.000000	0.915493	0.633803	0.239437	0.330827	0.000000	0.000000
suspicious-document00455.txt-58	source-document02210.txt-37	no-plagiarism	0.584615	0.927831	0.232298	0.083333	0.000000	0.000000	0.041667	0.000000	0.000000	0.869565	0.500000	0.195652	0.373984	0.000000	0.000000
suspicious-document00846.txt-21	source-document02636.txt-80	no-plagiarism	0.642593	0.752283	0.427524	0.125000	0.000000	0.000000	0.066667	0.000000	0.000000	0.776398	0.484472	0.285714	0.393333	0.996811	1.000000
suspicious-document00455.txt-64	source-document02636.txt-83	no-plagiarism	1.096429	0.924407	0.309526	0.045455	0.000000	0.000000	0.040000	0.000000	0.000000	0.134454	0.058824	0.025210	0.207407	0.000000	0.000000
suspicious-document00455.txt-68	source-document00368.txt-5	no-plagiarism	0.589286	0.781782	0.174818	0.111111	0.000000	0.000000	0.083333	0.000000	0.000000	0.425743	0.188119	0.029703	0.303797	0.000000	0.000000
suspicious-document00846.txt-35	source-document02210.txt-66	no-plagiarism	0.562963	0.940765	0.339309	0.074074	0.000000	0.000000	0.043478	0.000000	0.000000	0.800000	0.470968	0.161290	0.400000	0.000000	0.000000
suspicious-document00455.txt-74	source-document00368.txt-10	no-plagiarism	0.827273	0.812683	0.467371	0.333333	0.000000	0.000000	0.100000	0.000000	0.000000	0.787879	0.575758	0.333333	0.304000	0.000000	0.000000
suspicious-document00455.txt-83	source-document02210.txt-68	no-plagiarism	0.925000	0.734835	0.449917	0.137931	0.000000	0.000000	0.105263	0.000000	0.000000	0.364706	0.288235	0.217647	0.333333	0.984384	1.000000
suspicious-document00846.txt-43	source-document02210.txt-69	no-plagiarism	0.575000	0.836337	0.702573	0.187500	0.000000	0.000000	0.088235	0.000000	0.000000	0.925926	0.555556	0.308642	0.380090	0.998070	1.000000
suspicious-document00455.txt-88	source-document00413.txt-3	no-plagiarism	0.700000	0.683772	0.639070	0.181818	0.000000	0.000000	0.133333	0.000000	0.000000	0.379562	0.233577	0.160584	0.397906	0.839228	0.707107
suspicious-document00455.txt-91	source-document02210.txt-75	no-plagiarism	0.582639	0.800984	0.432784	0.166667	0.000000	0.000000	0.096154	0.000000	0.000000	0.760563	0.446009	0.230047	0.410256	0.538566	-0.218218
suspicious-document00846.txt-55	source-document02210.txt-84	no-plagiarism	0.705556	0.797969	0.234603	0.272727	0.000000	0.000000	0.100000	0.000000	0.000000	0.918033	0.639344	0.442623	0.365482	0.901127	NaN
suspicious-document00455.txt-98	source-document00413.txt-24	no-plagiarism	0.644355	0.860427	0.470745	0.153846	0.000000	0.000000	0.083333	0.000000	0.000000	0.765363	0.491620	0.268156	0.402266	0.622238	0.632456
suspicious-document00455.txt-100	source-document02210.txt-94	no-plagiarism	1.196429	0.830969	NaN	0.090909	0.000000	0.000000	0.080000	0.000000	0.000000	0.110294	0.088235	0.029412	0.184211	0.000000	0.000000
suspicious-document00846.txt-64	source-document00413.txt-26	no-plagiarism	1.011607	0.894132	0.358513	0.027778	0.000000	0.000000	0.021739	0.000000	0.000000	0.243590	0.166667	0.072650	0.267123	0.000000	0.000000
suspicious-document00455.txt-101	source-document02738.txt-2	no-plagiarism	0.872727	0.739125	0.308811	0.076923	0.000000	0.000000	0.055556	0.000000	0.000000	0.463415	0.323171	0.213415	0.396694	0.000000	0.000000
suspicious-document00846.txt-68	source-document02738.txt-8	no-plagiarism	0.722727	0.817426	0.212204	0.250000	0.000000	0.000000	0.095238	0.000000	0.000000	0.723404	0.404255	0.191489	0.352941	0.000000	0.000000
suspicious-document00455.txt-103	source-document02738.txt-11	no-plagiarism	0.568000	0.789181	0.178145	0.166667	0.000000	0.000000	0.090909	0.000000	0.000000	0.721854	0.443709	0.258278	0.413043	0.954001	0.707107
suspicious-document00455.txt-106	source-document02210.txt-109	no-plagiarism	1.019444	0.935450	0.517388	0.125000	0.000000	0.000000	0.029412	0.000000	0.000000	0.783784	0.594595	0.270270	0.230415	0.000000	0.000000
suspicious-document00455.txt-113	source-document02210.txt-114	no-plagiarism	0.585833	0.814890	0.318841	0.125000	0.000000	0.000000	0.083333	0.000000	0.000000	0.638743	0.434555	0.246073	0.410876	0.973526	1.000000
suspicious-document01712.txt-3	source-document00894.txt-4	no-plagiarism	0.644000	0.786799	0.127233	0.238095	0.000000	0.000000	0.116279	0.000000	0.000000	0.776119	0.425373	0.276119	0.426471	0.318577	-0.047619
suspicious-document00455.txt-123	source-document02210.txt-120	no-plagiarism	1.125000	0.910913	0.260453	0.166667	0.000000	0.000000	0.043478	0.000000	0.000000	1.000000	0.703704	0.333333	0.283465	0.000000	0.000000
suspicious-document00455.txt-124	source-document01251.txt-4	no-plagiarism	1.169000	0.843107	0.253202	0.300000	0.000000	0.000000	0.076923	0.000000	0.000000	0.980769	0.692308	0.230769	0.271845	0.880655	0.500000
suspicious-document00455.txt-128	source-document02210.txt-124	no-plagiarism	1.192308	0.897938	0.226551	0.250000	0.000000	0.000000	0.041667	0.000000	0.000000	0.928571	0.785714	0.500000	0.171053	0.000000	0.000000
suspicious-document00455.txt-129	source-document01251.txt-7	no-plagiarism	0.781944	0.947586	0.207351	0.076923	0.000000	0.000000	0.029412	0.000000	0.000000	0.828125	0.484375	0.140625	0.351648	0.000000	0.000000
suspicious-document00455.txt-130	source-document01251.txt-13	no-plagiarism	0.803571	0.789958	0.083785	0.176471	0.000000	0.000000	0.115385	0.000000	0.000000	0.629630	0.370370	0.222222	0.436620	0.971965	1.000000
suspicious-document00455.txt-134	source-document02210.txt-129	no-plagiarism	0.732258	0.826084	0.129793	0.114286	0.024390	0.000000	0.081633	0.016667	0.000000	0.372263	0.295620	0.164234	0.409449	0.964029	0.707107
suspicious-document00455.txt-141	source-document02210.txt-130	no-plagiarism	0.616071	0.857866	0.105737	0.111111	0.000000	0.000000	0.074074	0.000000	0.000000	0.600000	0.285714	0.133333	0.406977	0.000000	0.000000
suspicious-document01712.txt-14	source-document01251.txt-17	no-plagiarism	0.726786	0.625000	0.293187	0.176471	0.000000	0.000000	0.068182	0.000000	0.000000	0.908257	0.587156	0.348624	0.387960	0.973893	1.000000
suspicious-document00455.txt-146	source-document01251.txt-31	no-plagiarism	0.670833	0.800319	0.378862	0.111111	0.000000	0.000000	0.069767	0.000000	0.000000	0.651007	0.436242	0.248322	0.396887	0.821995	0.500000
suspicious-document00455.txt-151	source-document01251.txt-35	no-plagiarism	0.623333	0.612030	0.190854	0.187500	0.000000	0.000000	0.142857	0.000000	0.000000	0.495495	0.297297	0.180180	0.367470	0.597971	0.472456
suspicious-document00455.txt-155	source-document01251.txt-37	no-plagiarism	0.944444	0.754744	0.072489	0.428571	0.166667	0.000000	0.100000	0.029412	0.000000	1.000000	0.612903	0.354839	0.237838	0.966823	0.500000
suspicious-document00455.txt-164	source-document01251.txt-39	no-plagiarism	0.754762	0.861740	0.202481	0.157895	0.000000	0.000000	0.093750	0.000000	0.000000	0.576389	0.375000	0.180556	0.408511	0.981846	0.500000
suspicious-document00455.txt-166	source-document01708.txt-4	no-plagiarism	0.702632	0.855995	0.401434	0.130435	0.000000	0.000000	0.088235	0.000000	0.000000	0.473333	0.306667	0.186667	0.345133	0.915724	NaN
suspicious-document01712.txt-37	source-document01708.txt-5	no-plagiarism	0.636842	0.854479	0.239345	0.105263	0.000000	0.000000	0.058824	0.000000	0.000000	0.637097	0.403226	0.193548	0.417062	0.000000	0.000000
suspicious-document00995.txt-22	source-document01708.txt-7	no-plagiarism	0.931818	0.863917	0.145308	0.333333	0.000000	0.000000	0.117647	0.000000	0.000000	0.892857	0.678571	0.321429	0.327273	0.000000	0.000000
suspicious-document00995.txt-26	source-document01708.txt-9	no-plagiarism	0.800000	0.915485	0.357083	0.071429	0.000000	0.000000	0.043478	0.000000	0.000000	0.631579	0.280702	0.070175	0.407407	0.000000	0.000000
suspicious-document01245.txt-1	source-document01708.txt-10	no-plagiarism	1.011364	0.947586	0.418349	0.030303	0.000000	0.000000	0.025641	0.000000	0.000000	0.174888	0.103139	0.013453	0.212928	0.000000	0.000000
suspicious-document01245.txt-5	source-document01708.txt-13	no-plagiarism	0.857500	0.837949	0.369322	0.095238	0.000000	0.000000	0.076923	0.000000	0.000000	0.312500	0.246094	0.160156	0.342183	0.991515	0.707107
suspicious-document00995.txt-55	source-document01708.txt-19	no-plagiarism	0.646667	0.937500	0.069541	0.055556	0.000000	0.000000	0.040000	0.000000	0.000000	0.386139	0.188119	0.029703	0.344371	0.000000	0.000000
suspicious-document01245.txt-11	source-document01708.txt-21	no-plagiarism	0.591176	0.801483	0.270286	0.111111	0.000000	0.000000	0.066667	0.000000	0.000000	0.571429	0.380952	0.171429	0.420455	0.000000	0.000000
suspicious-document00995.txt-70	source-document01082.txt-1	no-plagiarism	0.961000	0.839294	0.258753	0.272727	0.000000	0.000000	0.088235	0.000000	0.000000	0.946429	0.696429	0.339286	0.307692	-0.698981	NaN
suspicious-document00995.txt-80	source-document02705.txt-14	no-plagiarism	0.660000	0.693814	0.396363	0.500000	0.200000	0.000000	0.187500	0.058824	0.000000	0.617647	0.264706	0.147059	0.370370	0.996271	NaN
suspicious-document00995.txt-81	source-document02705.txt-22	no-plagiarism	0.802632	0.905509	0.308861	0.250000	0.000000	0.000000	0.068966	0.000000	0.000000	0.925926	0.703704	0.481481	0.229299	0.000000	0.000000
suspicious-document00995.txt-89	source-document02502.txt-2	no-plagiarism	0.731667	0.801320	0.271975	0.157895	0.000000	0.000000	0.107143	0.000000	0.000000	0.500000	0.244681	0.117021	0.369863	0.997176	1.000000
